weight[g],pwm,vbat[V],rpm1,rpm2,rpm3,rpm4,v[V],i[A],p[W]
0,5000,3.958,1720,1713,1638,1694,0,0,0
0,5000,3.958,1720,1713,1638,1694,0,0,0
0,5000,3.958,1720,1713,1637,1695,0,0,0
0,5000,3.958,1720,1712,1637,1695,0,0,0
0,5000,3.958,1721,1712,1638,1694,0,0,0
0,5000,3.958,1721,1712,1638,1695,0,0,0
0,5000,3.958,1721,1712,1638,1695,0,0,0
0,5000,3.958,1721,1712,1637,1695,0,0,0
0,5000,3.958,1721,1712,1637,1695,0,0,0
0,5000,3.958,1720,1713,1638,1694,0,0,0
0,5000,3.958,1720,1714,1638,1694,0,0,0
0,5000,3.958,1721,1714,1638,1695,0,0,0
0,5000,3.958,1721,1714,1638,1695,0,0,0
0,5000,3.958,1722,1714,1636,1695,0,0,0
0,5000,3.958,1722,1714,1636,1696,0,0,0
0,5000,3.958,1721,1714,1637,1696,0,0,0
0,5000,3.958,1721,1714,1637,1695,0,0,0
0,5000,3.958,1721,1714,1638,1695,0,0,0
0,5000,3.958,1721,1714,1639,1693,0,0,0
0,5000,3.958,1721,1714,1639,1693,0,0,0
0,5000,3.958,1721,1714,1639,1693,0,0,0
0,5000,3.958,1721,1714,1639,1693,0,0,0
0,5000,3.958,1722,1714,1638,1693,0,0,0
0,5000,3.958,1722,1714,1638,1694,0,0,0
0,5000,3.958,1722,1713,1639,1694,0,0,0
0,5000,3.958,1721,1713,1639,1693,0,0,0
0,5000,3.958,1721,1711,1639,1693,0,0,0
0,5000,3.958,1720,1711,1639,1692,0,0,0
0,5000,3.958,1720,1711,1639,1692,0,0,0
0,5000,3.958,1722,1711,1638,1692,0,0,0
0,5000,3.958,1723,1712,1638,1692,0,0,0
0,5000,3.958,1723,1713,1638,1692,0,0,0
0,5000,3.958,1722,1713,1638,1693,0,0,0
0,5000,3.958,1722,1713,1637,1693,0,0,0
0,5000,3.958,1721,1713,1637,1693,0,0,0
0,5000,3.958,1720,1714,1638,1693,0,0,0
0,5000,3.958,1720,1714,1638,1692,0,0,0
0,5000,3.958,1720,1714,1637,1692,0,0,0
0,5000,3.958,1720,1713,1637,1692,0,0,0
0,5000,3.958,1719,1713,1637,1692,0,0,0
0,5000,3.958,1719,1714,1638,1692,0,0,0
0,5000,3.958,1719,1714,1638,1693,0,0,0
0,5000,3.958,1721,1715,1638,1693,0,0,0
0,5000,3.958,1721,1715,1638,1694,0,0,0
0,5000,3.958,1720,1715,1638,1693,0,0,0
0,5000,3.958,1720,1715,1638,1693,0,0,0
0,5000,3.958,1720,1715,1638,1692,0,0,0
0,5000,3.958,1720,1714,1638,1692,0,0,0
0,5000,3.958,1720,1714,1638,1693,0,0,0
0,5000,3.958,1720,1713,1638,1693,0,0,0
0,5000,3.958,1720,1713,1638,1694,0,0,0
0,5000,3.958,1721,1712,1638,1694,0,0,0
0,5000,3.958,1721,1712,1638,1694,0,0,0
0,5000,3.958,1720,1712,1638,1694,0,0,0
0,5000,3.958,1720,1712,1638,1694,0,0,0
0,5000,3.958,1721,1712,1638,1693,0,0,0
0,5000,3.958,1721,1713,1638,1693,0,0,0
0,5000,3.958,1721,1713,1637,1692,0,0,0
0,5000,3.958,1721,1714,1637,1692,0,0,0
0,5000,3.958,1721,1714,1638,1693,0,0,0
0,5000,3.958,1721,1714,1638,1693,0,0,0
0,5000,3.958,1721,1714,1638,1693,0,0,0
0,5000,3.958,1721,1714,1637,1693,0,0,0
0,5000,3.958,1722,1714,1637,1693,0,0,0
0,5000,3.958,1722,1714,1637,1692,0,0,0
0,5000,3.953,1721,1715,1637,1692,0,0,0
0,5000,3.958,1721,1715,1637,1691,0,0,0
0,5000,3.958,1722,1715,1637,1692,0,0,0
0,5000,3.958,1722,1715,1638,1692,0,0,0
0,5000,3.958,1721,1715,1638,1694,0,0,0
0,5000,3.958,1721,1715,1638,1694,0,0,0
0,5000,3.958,1721,1715,1638,1693,0,0,0
0,5000,3.958,1721,1715,1638,1693,0,0,0
0,5000,3.958,1721,1714,1638,1693,0,0,0
0,5000,3.958,1720,1714,1638,1693,0,0,0
0,5000,3.958,1720,1713,1639,1692,0,0,0
0,5000,3.958,1721,1713,1639,1693,0,0,0
0,5000,3.958,1722,1713,1637,1693,0,0,0
0,5000,3.958,1722,1713,1637,1695,0,0,0
0,5000,3.958,1722,1713,1636,1695,0,0,0
0,5000,3.958,1722,1713,1636,1694,0,0,0
0,5000,3.958,1721,1713,1636,1694,0,0,0
0,5000,3.953,1721,1713,1636,1694,0,0,0
0,5000,3.958,1720,1713,1636,1693,0,0,0
0,5000,3.953,1720,1713,1637,1693,0,0,0
0,5000,3.953,1720,1713,1637,1691,0,0,0
0,5000,3.958,1720,1713,1637,1691,0,0,0
0,5000,3.953,1720,1714,1637,1692,0,0,0
0,5000,3.953,1720,1714,1637,1692,0,0,0
0,5000,3.958,1720,1715,1637,1693,0,0,0
0,5000,3.958,1720,1715,1637,1693,0,0,0
0,5000,3.958,1720,1716,1637,1693,0,0,0
0,5000,3.958,1720,1716,1637,1691,0,0,0
0,5000,3.958,1719,1716,1637,1691,0,0,0
0,5000,3.958,1719,1715,1637,1692,0,0,0
0,5000,3.953,1718,1715,1638,1692,0,0,0
0,5000,3.958,1718,1714,1638,1693,0,0,0
0,5000,3.958,1718,1714,1638,1693,0,0,0
0,5000,3.958,1719,1713,1638,1694,0,0,0
0,5000,3.958,1719,1713,1637,1695,0,0,0
0,5000,3.958,1719,1713,1637,1695,0,0,0
0,5000,3.958,1719,1714,1637,1695,0,0,0
0,5000,3.958,1719,1714,1637,1695,0,0,0
0,5000,3.958,1720,1714,1636,1694,0,0,0
0,5000,3.958,1720,1714,1636,1694,0,0,0
0,5000,3.958,1721,1715,1636,1696,0,0,0
0,5000,3.958,1721,1715,1637,1695,0,0,0
0,5000,3.958,1721,1715,1637,1695,0,0,0
0,5000,3.958,1721,1715,1637,1694,0,0,0
0,5000,3.958,1721,1715,1637,1694,0,0,0
0,5000,3.958,1721,1717,1636,1692,0,0,0
0,5000,3.958,1721,1717,1636,1692,0,0,0
0,5000,3.958,1720,1716,1636,1692,0,0,0
0,5000,3.958,1720,1716,1636,1692,0,0,0
0,5000,3.958,1719,1715,1636,1693,0,0,0
0,5000,3.958,1719,1715,1637,1694,0,0,0
0,5000,3.958,1719,1715,1637,1694,0,0,0
0,5000,3.958,1720,1713,1637,1693,0,0,0
0,5000,3.958,1720,1713,1637,1693,0,0,0
0,5000,3.958,1720,1713,1636,1691,0,0,0
0,5000,3.958,1720,1713,1636,1691,0,0,0
0,5000,3.958,1721,1713,1634,1691,0,0,0
0,5000,3.958,1721,1713,1634,1692,0,0,0
0,5000,3.958,1721,1713,1634,1692,0,0,0
0,5000,3.953,1721,1713,1634,1692,0,0,0
0,5000,3.958,1721,1713,1635,1692,0,0,0
0,5000,3.953,1720,1713,1636,1693,0,0,0
0,5000,3.953,1720,1713,1636,1693,0,0,0
0,5000,3.953,1720,1712,1637,1691,0,0,0
0,5000,3.953,1720,1712,1637,1690,0,0,0
0,5000,3.953,1720,1712,1637,1690,0,0,0
0,5000,3.953,1719,1713,1637,1692,0,0,0
0,5000,3.953,1719,1713,1637,1692,0,0,0
0,5000,3.953,1718,1713,1637,1691,0,0,0
0,5000,3.953,1718,1713,1637,1691,0,0,0
0,5000,3.953,1719,1712,1637,1690,0,0,0
0,5000,3.953,1719,1712,1636,1690,0,0,0
0,5000,3.953,1719,1712,1635,1690,0,0,0
0,5000,3.958,1719,1712,1635,1690,0,0,0
0,5000,3.958,1719,1712,1634,1690,0,0,0
0,5000,3.958,1719,1711,1634,1689,0,0,0
0,5000,3.958,1719,1711,1634,1689,0,0,0
0,5000,3.953,1718,1712,1634,1689,0,0,0
0,5000,3.958,1718,1712,1634,1689,0,0,0
0,5000,3.958,1719,1712,1634,1690,0,0,0
0,5000,3.958,1720,1712,1635,1689,0,0,0
0,5000,3.953,1720,1712,1635,1689,0,0,0
0,5000,3.953,1720,1711,1636,1689,0,0,0
0,5000,3.953,1720,1711,1636,1689,0,0,0
0,5000,3.953,1720,1711,1637,1689,0,0,0
0,5000,3.953,1720,1712,1637,1689,0,0,0
0,5000,3.958,1721,1712,1637,1690,0,0,0
0,5000,3.958,1720,1712,1637,1690,0,0,0
0,5000,3.958,1720,1712,1637,1691,0,0,0
0,5000,3.953,1719,1711,1635,1690,0,0,0
0,5000,3.958,1719,1711,1635,1690,0,0,0
0,5000,3.953,1721,1711,1634,1689,0,0,0
0,5000,3.953,1721,1711,1634,1689,0,0,0
0,5000,3.953,1721,1711,1633,1690,0,0,0
0,5000,3.953,1719,1711,1633,1690,0,0,0
0,5000,3.953,1719,1711,1634,1692,0,0,0
0,5000,3.953,1720,1712,1636,1692,0,0,0
0,5000,3.953,1720,1712,1636,1692,0,0,0
0,5000,3.953,1721,1712,1635,1692,0,0,0
0,5000,3.953,1721,1712,1635,1692,0,0,0
0,5000,3.953,1720,1712,1635,1691,0,0,0
0,5000,3.953,1721,1712,1635,1691,0,0,0
0,5000,3.953,1721,1712,1636,1691,0,0,0
0,5000,3.953,1721,1712,1636,1692,0,0,0
0,5000,3.953,1721,1712,1635,1692,0,0,0
0,5000,3.953,1720,1711,1635,1692,0,0,0
0,5000,3.953,1720,1711,1635,1692,0,0,0
0,5000,3.953,1720,1711,1635,1691,0,0,0
0,5000,3.953,1719,1711,1635,1691,0,0,0
0,5000,3.953,1719,1711,1636,1690,0,0,0
0,5000,3.953,1719,1710,1636,1690,0,0,0
0,5000,3.953,1719,1710,1636,1690,0,0,0
0,5000,3.953,1719,1710,1636,1691,0,0,0
0,5000,3.953,1719,1710,1635,1691,0,0,0
0,5000,3.953,1719,1710,1635,1690,0,0,0
0,5000,3.953,1719,1710,1634,1690,0,0,0
0,5000,3.953,1719,1710,1634,1690,0,0,0
0,5000,3.953,1719,1710,1635,1690,0,0,0
0,5000,3.953,1719,1710,1635,1690,0,0,0
0,5000,3.953,1719,1710,1635,1690,0,0,0
0,5000,3.953,1719,1711,1635,1690,0,0,0
0,5000,3.953,1719,1711,1635,1691,0,0,0
0,5000,3.953,1719,1710,1636,1691,0,0,0
0,5000,3.953,1719,1710,1636,1692,0,0,0
0,5000,3.953,1718,1711,1636,1692,0,0,0
0,5000,3.953,1718,1711,1636,1692,0,0,0
0,5000,3.953,1719,1712,1636,1692,0,0,0
0,5000,3.953,1720,1712,1636,1691,0,0,0
0,5000,3.953,1720,1712,1636,1690,0,0,0
0,5000,3.953,1719,1712,1636,1690,0,0,0
0,5000,3.953,1719,1712,1636,1690,0,0,0
0,5000,3.953,1718,1712,1637,1690,0,0,0
0,5000,3.953,1718,1712,1637,1692,0,0,0
0,5000,3.953,1720,1712,1636,1692,0,0,0
0,5000,3.953,1720,1712,1636,1693,0,0,0
0,5000,3.953,1720,1714,1637,1692,0,0,0
0,5000,3.953,1721,1714,1637,1692,0,0,0
0,5000,3.953,1721,1714,1637,1690,0,0,0
0,5000,3.953,1720,1713,1637,1690,0,0,0
0,5000,3.953,1720,1713,1637,1691,0,0,0
0,5000,3.953,1720,1713,1638,1691,0,0,0
0,5000,3.953,1721,1713,1638,1693,0,0,0
0,5000,3.953,1721,1713,1637,1693,0,0,0
0,5000,3.953,1721,1714,1637,1693,0,0,0
0,5000,3.953,1721,1714,1637,1692,0,0,0
0,5000,3.953,1721,1715,1637,1692,0,0,0
0,5000,3.953,1721,1715,1637,1691,0,0,0
0,5000,3.953,1719,1715,1637,1691,0,0,0
0,5000,3.953,1719,1715,1637,1690,0,0,0
0,5000,3.953,1719,1713,1637,1690,0,0,0
0,5000,3.953,1720,1713,1637,1691,0,0,0
0,5000,3.953,1720,1713,1637,1692,0,0,0
0,5000,3.953,1720,1713,1637,1692,0,0,0
0,5000,3.953,1720,1713,1637,1691,0,0,0
0,5000,3.953,1720,1713,1637,1691,0,0,0
0,5000,3.953,1720,1713,1637,1690,0,0,0
0,5000,3.953,1720,1714,1637,1690,0,0,0
0,5000,3.953,1719,1714,1636,1691,0,0,0
0,5000,3.953,1719,1714,1636,1691,0,0,0
0,5000,3.953,1719,1714,1636,1691,0,0,0
0,5000,3.953,1719,1714,1636,1691,0,0,0
0,5000,3.953,1719,1713,1636,1691,0,0,0
0,5000,3.953,1720,1713,1636,1690,0,0,0
0,5000,3.953,1720,1712,1636,1690,0,0,0
0,5000,3.953,1719,1712,1636,1690,0,0,0
0,5000,3.953,1719,1712,1636,1690,0,0,0
0,5000,3.953,1719,1713,1636,1690,0,0,0
0,5000,3.953,1719,1713,1636,1690,0,0,0
0,5000,3.953,1719,1713,1637,1690,0,0,0
0,5000,3.953,1719,1713,1637,1692,0,0,0
0,5000,3.953,1719,1712,1638,1692,0,0,0
0,5000,3.953,1719,1711,1638,1693,0,0,0
0,5000,3.953,1719,1711,1638,1693,0,0,0
0,5000,3.953,1719,1711,1638,1692,0,0,0
0,5000,3.953,1719,1711,1638,1692,0,0,0
0,5000,3.953,1719,1713,1637,1692,0,0,0
0,5000,3.953,1719,1713,1637,1692,0,0,0
0,5000,3.953,1719,1713,1636,1692,0,0,0
0,5000,3.953,1717,1714,1636,1693,0,0,0
0,5000,3.953,1717,1714,1637,1693,0,0,0
0,5000,3.953,1717,1715,1637,1692,0,0,0
0,5000,3.953,1717,1715,1637,1692,0,0,0
0,5000,3.953,1718,1715,1637,1692,0,0,0
0,5000,3.953,1718,1715,1637,1691,0,0,0
0,5000,3.953,1718,1715,1637,1691,0,0,0
0,5000,3.953,1718,1716,1637,1692,0,0,0
0,5000,3.953,1718,1716,1637,1692,0,0,0
0,5000,3.953,1719,1716,1637,1692,0,0,0
0,5000,3.953,1718,1716,1638,1692,0,0,0
0,5000,3.953,1718,1714,1638,1693,0,0,0
0,5000,3.953,1718,1714,1638,1692,0,0,0
0,5000,3.953,1718,1714,1638,1692,0,0,0
0,5000,3.953,1719,1714,1637,1691,0,0,0
0,5000,3.953,1719,1714,1637,1691,0,0,0
0,5000,3.958,1719,1714,1637,1692,0,0,0
0,5000,3.953,1719,1714,1636,1692,0,0,0
0,5000,3.953,1719,1714,1636,1693,0,0,0
0,5000,3.953,1720,1714,1636,1693,0,0,0
0,5000,3.953,1720,1714,1636,1693,0,0,0
0,5000,3.953,1719,1714,1636,1693,0,0,0
0,5000,3.958,1719,1714,1636,1693,0,0,0
0,5000,3.953,1719,1714,1637,1693,0,0,0
0,5000,3.953,1719,1714,1637,1693,0,0,0
0,5000,3.953,1719,1715,1638,1692,0,0,0
0,5000,3.953,1719,1715,1638,1692,0,0,0
0,5000,3.953,1719,1716,1638,1693,0,0,0
0,5000,3.953,1719,1716,1638,1693,0,0,0
0,5000,3.953,1719,1716,1638,1693,0,0,0
0,5000,3.953,1719,1715,1638,1690,0,0,0
0,5000,3.953,1717,1715,1638,1690,0,0,0
0,5000,3.953,1717,1714,1637,1689,0,0,0
0,5000,3.953,1717,1714,1637,1689,0,0,0
0,5000,3.958,1717,1714,1636,1689,0,0,0
0,5000,3.953,1718,1715,1636,1690,0,0,0
0,5000,3.953,1718,1715,1635,1690,0,0,0
0,5000,3.953,1719,1716,1635,1690,0,0,0
0,5000,3.953,1719,1716,1635,1690,0,0,0
0,5000,3.953,1719,1715,1635,1689,0,0,0
0,5000,3.953,1718,1715,1635,1689,0,0,0
0,5000,3.953,1718,1714,1635,1687,0,0,0
0,5000,3.953,1718,1715,1635,1687,0,0,0
0,5000,3.953,1718,1715,1634,1686,0,0,0
0,5000,3.953,1718,1715,1634,1688,0,0,0
0,5000,3.953,1718,1715,1634,1688,0,0,0
0,5000,3.953,1718,1714,1634,1689,0,0,0
0,5000,3.953,1718,1715,1635,1689,0,0,0
0,5000,3.953,1718,1715,1635,1688,0,0,0
0,5000,3.953,1718,1715,1635,1688,0,0,0
0,5000,3.953,1718,1715,1633,1686,0,0,0
0,5000,3.953,1719,1714,1633,1687,0,0,0
0,5000,3.953,1718,1714,1632,1687,0,0,0
0,5000,3.953,1718,1714,1632,1688,0,0,0
0,5000,3.953,1717,1715,1632,1688,0,0,0
0,5000,3.953,1717,1715,1632,1689,0,0,0
0,5000,3.953,1719,1715,1633,1689,0,0,0
0,5000,3.953,1719,1715,1633,1689,0,0,0
0,5000,3.953,1718,1715,1634,1689,0,0,0
0,5000,3.953,1718,1715,1634,1689,0,0,0
0,5000,3.953,1718,1715,1634,1688,0,0,0
0,5000,3.953,1719,1714,1634,1688,0,0,0
0,5000,3.953,1719,1714,1634,1689,0,0,0
0,5000,3.953,1719,1714,1633,1689,0,0,0
0,5000,3.953,1719,1714,1633,1689,0,0,0
0,5000,3.953,1718,1714,1633,1689,0,0,0
0,5000,3.953,1717,1714,1633,1690,0,0,0
0,5000,3.953,1717,1712,1634,1691,0,0,0
0,5000,3.953,1718,1711,1634,1691,0,0,0
0,5000,3.953,1718,1711,1635,1690,0,0,0
0,5000,3.953,1719,1711,1635,1690,0,0,0
0,5000,3.953,1719,1711,1635,1689,0,0,0
0,5000,3.953,1720,1711,1635,1689,0,0,0
0,5000,3.953,1718,1711,1635,1690,0,0,0
0,5000,3.953,1718,1712,1635,1690,0,0,0
0,5000,3.953,1717,1712,1635,1691,0,0,0
0,5000,3.953,1717,1713,1635,1691,0,0,0
0,5000,3.953,1717,1712,1635,1691,0,0,0
0,5000,3.953,1717,1712,1635,1690,0,0,0
0,5000,3.953,1718,1712,1635,1690,0,0,0
0,5000,3.953,1718,1712,1635,1689,0,0,0
0,10000,3.953,1718,1713,1676,1743,0,0,0
0,10000,3.927,1837,1912,1676,1743,0,0,0
0,10000,3.921,2257,2424,1969,2067,0,0,0
0,10000,3.921,2815,2921,2513,2623,0,0,0
0,10000,3.921,3162,3233,2900,2998,0,0,0
0,10000,3.921,3411,3467,3166,3468,0,0,0
0,10000,3.927,3753,3638,3522,3620,0,0,0
0,10000,3.927,3868,3881,3642,3743,0,0,0
0,10000,3.927,3963,3968,3740,3840,0,0,0
0,10000,3.927,4097,4098,3817,3987,0,0,0
0,10000,3.932,4149,4144,3938,4041,0,0,0
0,10000,3.932,4215,4187,3981,4090,0,0,0
0,10000,3.932,4245,4252,4019,4155,0,0,0
0,10000,3.932,4264,4285,4082,4184,0,0,0
0,10000,3.932,4306,4318,4111,4225,0,0,0
0,10000,3.932,4321,4334,4147,4242,0,0,0
0,10000,3.932,4350,4354,4165,4268,0,0,0
0,10000,3.932,4355,4363,4179,4281,0,0,0
0,10000,3.932,4362,4368,4201,4292,0,0,0
0,10000,3.932,4368,4386,4208,4305,0,0,0
0,10000,3.932,4379,4388,4217,4307,0,0,0
0,10000,3.932,4383,4398,4217,4321,0,0,0
0,10000,3.932,4387,4399,4224,4325,0,0,0
0,10000,3.932,4381,4400,4228,4330,0,0,0
0,10000,3.932,4380,4398,4233,4325,0,0,0
0,10000,3.932,4382,4398,4236,4324,0,0,0
0,10000,3.932,4389,4395,4238,4329,0,0,0
0,10000,3.932,4398,4393,4238,4329,0,0,0
0,10000,3.932,4398,4393,4242,4328,0,0,0
0,10000,3.932,4397,4397,4243,4331,0,0,0
0,10000,3.932,4393,4396,4239,4332,0,0,0
0,10000,3.932,4393,4398,4240,4335,0,0,0
0,10000,3.932,4393,4403,4244,4333,0,0,0
0,10000,3.932,4393,4403,4243,4335,0,0,0
0,10000,3.932,4393,4409,4245,4334,0,0,0
0,10000,3.932,4399,4411,4248,4328,0,0,0
0,10000,3.932,4398,4409,4250,4331,0,0,0
