weight[g],pwm,vbat[V],rpm1,rpm2,rpm3,rpm4,v[V],i[A],p[W]
0,5000,3.943,2246,4568,5998,2171,0,0,0
0,5000,3.943,2247,4348,5997,2171,0,0,0
0,5000,3.943,2247,5998,4823,2171,0,0,0
0,5000,3.943,4476,4304,4468,2168,0,0,0
0,5000,3.943,5994,4352,6004,2168,0,0,0
0,5000,3.943,6003,5997,5992,2171,0,0,0
0,5000,3.943,5078,5995,4748,2176,0,0,0
0,5000,3.943,4504,4833,4491,2180,0,0,0
0,5000,3.943,5997,4301,5993,2180,0,0,0
0,5000,3.943,5998,5997,5996,2181,0,0,0
0,5000,3.943,5044,4343,4695,2181,0,0,0
0,5000,3.943,4461,4297,4466,2181,0,0,0
0,5000,3.943,5998,5996,5998,2181,0,0,0
0,5000,3.943,4500,5999,5995,2179,0,0,0
0,5000,3.943,4467,5030,4620,2180,0,0,0
0,5000,3.943,4498,4336,4489,2180,0,0,0
0,5000,3.943,4498,5997,5994,2181,0,0,0
0,5000,3.943,3180,4206,4387,2182,0,0,0
0,5000,3.943,4494,4429,4577,2182,0,0,0
0,5000,3.943,4458,5997,4470,2182,0,0,0
0,5000,3.943,4458,5997,5998,2179,0,0,0
0,5000,3.943,3153,4329,4442,2178,0,0,0
0,5000,3.943,4465,4286,4517,2182,0,0,0
0,5000,3.943,3798,5998,4500,2182,0,0,0
0,5000,3.943,3798,5999,5998,2183,0,0,0
0,5000,3.943,2235,4552,4456,2182,0,0,0
0,5000,3.943,4496,4344,4492,2182,0,0,0
0,5000,3.943,3731,5997,4460,2178,0,0,0
0,5000,3.943,3731,4292,5997,2175,0,0,0
0,5000,3.943,4306,4336,4486,2175,0,0,0
0,5000,3.943,4649,5998,4454,2175,0,0,0
0,5000,3.943,3681,5998,5997,4280,0,0,0
0,5000,3.943,3508,4785,6002,4356,0,0,0
0,5000,3.943,4369,4310,4450,4356,0,0,0
0,5000,3.943,4561,5996,4478,2204,0,0,0
0,5000,3.943,3606,4362,5998,2180,0,0,0
0,5000,3.943,3606,4323,5995,2178,0,0,0
0,5000,3.943,2228,5997,4481,2178,0,0,0
0,5000,3.943,4500,5998,4450,2175,0,0,0
0,5000,3.943,3580,4327,5997,2172,0,0,0
0,5000,3.943,3580,4375,5995,2169,0,0,0
0,5000,3.943,2240,5997,4448,2169,0,0,0
0,5000,3.943,4502,5998,4489,2161,0,0,0
0,5000,3.943,3531,4625,5998,2163,0,0,0
0,5000,3.943,3531,4312,5997,2163,0,0,0
0,5000,3.943,2235,5998,4494,2168,0,0,0
0,5000,3.943,2233,4356,4462,2162,0,0,0
0,5000,3.943,2233,4301,5995,2162,0,0,0
0,5000,3.943,2232,5997,5997,2162,0,0,0
0,5000,3.943,2230,5998,4464,2162,0,0,0
0,5000,3.943,4480,4850,4487,2165,0,0,0
0,5000,3.943,4480,4334,6000,2168,0,0,0
0,5000,3.943,3410,5997,5994,2168,0,0,0
0,5000,3.943,2232,4293,5093,2167,0,0,0
0,5000,3.943,2233,4342,4450,2165,0,0,0
0,5000,3.943,2233,5997,5996,2165,0,0,0
0,5000,3.943,2234,5998,6003,2164,0,0,0
0,5000,3.943,2235,5131,4933,2163,0,0,0
0,5000,3.943,2236,4317,4476,2163,0,0,0
0,5000,3.943,2236,5998,6000,2163,0,0,0
0,5000,3.943,3905,5997,5994,2163,0,0,0
0,5000,3.943,4493,4530,4820,2163,0,0,0
0,5000,3.943,4460,5997,4447,2163,0,0,0
0,5000,3.943,4460,5998,5996,2163,0,0,0
0,5000,3.943,3290,4302,6000,2162,0,0,0
0,5000,3.943,2238,4338,4687,2160,0,0,0
0,5000,3.943,2236,5997,4483,2160,0,0,0
0,5000,3.943,2236,5998,6000,2159,0,0,0
0,5000,3.943,2235,4766,5997,2157,0,0,0
0,5000,3.943,4482,4288,4621,2157,0,0,0
0,5000,3.943,3917,6000,4458,2154,0,0,0
0,5000,3.943,3917,4334,5995,2154,0,0,0
0,5000,3.943,2233,4286,4414,2154,0,0,0
0,5000,3.943,4455,5997,4540,2154,0,0,0
0,5000,3.943,3856,5997,4488,2152,0,0,0
0,5000,3.943,3856,4889,5998,2153,0,0,0
0,5000,3.943,2236,4328,4441,2154,0,0,0
0,5000,3.943,4491,5998,4499,2154,0,0,0
0,5000,3.943,3779,4282,4459,2153,0,0,0
0,5000,3.943,3408,4326,6001,2153,0,0,0
0,5000,3.943,4497,5999,4485,2153,0,0,0
0,5000,3.943,4461,5997,4458,2153,0,0,0
0,5000,3.943,3748,5039,4484,2153,0,0,0
0,5000,3.943,3748,4276,5995,2152,0,0,0
0,5000,3.943,2240,5998,4459,2152,0,0,0
0,5000,3.943,4490,4258,4480,2151,0,0,0
0,5000,3.943,4461,4334,5998,2150,0,0,0
0,5000,3.943,5998,5998,5996,2150,0,0,0
0,5000,3.943,5996,5998,4488,2149,0,0,0
0,5000,3.943,4595,5086,4458,2150,0,0,0
0,5000,3.943,4487,4313,6000,2150,0,0,0
0,5000,3.943,5998,5998,5997,2150,0,0,0
0,5000,3.943,4399,4188,4454,2150,0,0,0
0,5000,3.943,4541,4393,4483,2149,0,0,0
0,5000,3.943,3576,5997,5998,2149,0,0,0
0,5000,3.943,3576,5998,5997,2150,0,0,0
0,5000,3.943,2229,4315,4481,2151,0,0,0
0,5000,3.943,4454,4267,4458,2151,0,0,0
0,5000,3.943,4454,5997,5998,2151,0,0,0
0,5000,3.943,3525,6001,6000,2150,0,0,0
0,5000,3.943,2231,4383,4447,2156,0,0,0
0,5000,3.943,4474,5997,4479,2156,0,0,0
0,5000,3.943,4474,5997,5999,2160,0,0,0
0,5000,3.943,3442,4266,5997,2156,0,0,0
0,5000,3.943,2229,4311,5074,2154,0,0,0
0,5000,3.943,4447,5998,4446,2154,0,0,0
0,5000,3.943,4447,5998,5999,2154,0,0,0
0,5000,3.943,3383,4463,5996,2156,0,0,0
0,5000,3.943,2231,5997,4900,2156,0,0,0
0,5000,3.943,2234,5998,4471,2155,0,0,0
0,5000,3.943,2234,4329,5998,2154,0,0,0
0,5000,3.943,2232,4279,5997,2152,0,0,0
0,5000,3.943,2232,5997,4782,2152,0,0,0
0,5000,3.943,2233,5998,4450,2152,0,0,0
0,5000,3.943,2233,4539,5998,2153,0,0,0
0,5000,3.943,2231,5997,5996,2153,0,0,0
0,5000,3.943,4446,5997,4649,2151,0,0,0
0,5000,3.943,3980,4281,4478,2150,0,0,0
0,5000,3.943,3980,4326,5998,2151,0,0,0
0,5000,3.943,2230,5997,4370,2151,0,0,0
0,5000,3.943,4487,5998,4558,2150,0,0,0
0,5000,3.943,3862,4671,4447,2147,0,0,0
0,5000,3.943,3862,5998,5998,2147,0,0,0
0,5000,3.943,2230,5997,4468,2147,0,0,0
0,5000,3.943,4440,4326,4457,2146,0,0,0
0,5000,3.943,3779,4283,5998,2144,0,0,0
0,5000,3.943,3779,5998,5997,2144,0,0,0
0,5000,3.943,2227,5998,4438,2144,0,0,0
0,5000,3.943,4470,4747,4474,2145,0,0,0
0,5000,3.943,3678,4320,5997,2149,0,0,0
0,5000,3.943,3678,5998,5995,2149,0,0,0
0,5000,3.943,2205,4276,4478,2151,0,0,0
0,5000,3.943,4534,4328,4435,2152,0,0,0
0,5000,3.943,3601,5997,5998,2152,0,0,0
0,5000,3.943,3601,5998,5997,2154,0,0,0
0,5000,3.943,2226,4898,4433,2152,0,0,0
0,5000,3.943,4476,4285,4468,2152,0,0,0
0,5000,3.943,6000,5997,6000,2152,0,0,0
0,5000,3.943,4452,4325,5991,2150,0,0,0
0,5000,3.943,2934,4281,4470,2151,0,0,0
0,5000,3.943,4445,5997,4430,2151,0,0,0
0,5000,3.943,4445,5998,6003,2151,0,0,0
0,5000,3.943,3460,4998,5993,2149,0,0,0
0,5000,3.943,2229,4325,4439,2147,0,0,0
0,5000,3.943,4469,5997,4475,2147,0,0,0
0,5000,3.943,6001,4233,6003,2144,0,0,0
0,5000,3.943,4442,4366,5992,2148,0,0,0
0,5000,3.943,2832,5997,4859,2148,0,0,0
0,5000,3.943,2227,5998,4441,2153,0,0,0
0,5000,3.943,2227,4319,5998,4290,0,0,0
0,5000,3.943,2225,4275,6001,3793,0,0,0
0,5000,3.943,2224,5995,4698,3793,0,0,0
0,5000,3.943,2224,6003,4475,2136,0,0,0
0,5000,3.943,2224,4401,5998,2148,0,0,0
0,5000,3.943,2225,5997,5994,2148,0,0,0
0,5000,3.943,4469,5997,4592,2161,0,0,0
0,5000,3.943,3877,4268,4440,2148,0,0,0
0,5000,3.943,3877,4315,5998,2148,0,0,0
0,5000,3.943,2229,5997,4445,2148,0,0,0
0,5000,3.943,4442,5998,4457,2147,0,0,0
0,5000,3.943,3793,4470,5998,2147,0,0,0
0,5000,3.943,3793,5997,5997,2147,0,0,0
0,5000,3.943,2229,5999,4437,2145,0,0,0
0,5000,3.943,4467,4313,4473,2145,0,0,0
0,5000,3.943,4436,4266,6003,2145,0,0,0
0,5000,3.943,4436,5997,5992,2145,0,0,0
0,5000,3.943,4366,5999,4470,2144,0,0,0
0,5000,3.943,4543,4480,4439,2142,0,0,0
0,5000,3.943,3606,5998,5998,2142,0,0,0
0,5000,3.943,3606,5998,6000,2142,0,0,0
0,5000,3.943,2224,4268,4436,2143,0,0,0
0,5000,3.943,4462,4314,4468,2142,0,0,0
0,5000,3.943,4462,5999,5998,2142,0,0,0
0,5000,3.943,3499,5998,5996,2143,0,0,0
0,5000,3.943,2225,4551,5134,2145,0,0,0
0,5000,3.943,4428,5998,4429,2145,0,0,0
0,5000,3.943,5991,5996,6001,2147,0,0,0
0,5000,3.943,6006,4321,5994,2149,0,0,0
0,5000,3.943,4428,4276,4907,2150,0,0,0
0,5000,3.943,4464,5997,4458,2150,0,0,0
0,5000,3.943,6001,5999,6004,2152,0,0,0
0,5000,3.943,5997,4604,5992,2152,0,0,0
0,5000,3.943,4455,5997,4741,2152,0,0,0
0,5000,3.943,4432,5998,4431,2153,0,0,0
0,5000,3.943,4432,4271,5998,2151,0,0,0
0,5000,3.943,3237,4322,5994,2151,0,0,0
0,5000,3.943,4425,5997,4563,2151,0,0,0
0,5000,3.943,3873,5998,4460,2152,0,0,0
0,5000,3.943,3873,4718,5998,2150,0,0,0
0,5000,3.943,2221,5998,4423,2150,0,0,0
0,5000,3.943,4461,5997,4465,2149,0,0,0
0,5000,3.943,3732,4333,5994,2149,0,0,0
0,5000,3.943,3732,4284,5997,2150,0,0,0
0,5000,3.943,2221,5997,4464,2150,0,0,0
